Date,CIPLA.NS,KOTAKBANK.NS,APOLLOHOSP.NS,INFY.NS,TECHM.NS,DRREDDY.NS,POWERGRID.NS,ASIANPAINT.NS,DIVISLAB.NS,WIPRO.NS,HINDUNILVR.NS,BHARTIARTL.NS,HDFCBANK.NS,ULTRACEMCO.NS,ITC.NS,TCS.NS,ICICIBANK.NS,SUNPHARMA.NS,GRASIM.NS,BPCL.NS,TATAMOTORS.NS,NESTLEIND.NS,SBILIFE.NS,HDFC.NS,TATACONSUM.NS,INDUSINDBK.NS,EICHERMOT.NS,BRITANNIA.NS,AXISBANK.NS,NTPC.NS,BAJAJ-AUTO.NS,MARUTI.NS,JSWSTEEL.NS,TITAN.NS,SBIN.NS,M&M.NS,HDFCLIFE.NS,LT.NS,HCLTECH.NS,UPL.NS,RELIANCE.NS,ONGC.NS,COALINDIA.NS,HEROMOTOCO.NS,ADANIENT.NS,ADANIPORTS.NS,HINDALCO.NS,TATASTEEL.NS,BAJFINANCE.NS,BAJAJFINSV.NS
2/12/2015,638.9666748,645.6383057,1255.882202,472.1697998,595.7232056,3095.456299,80.35623932,780.2767334,767.0690308,230.1602173,776.1282959,310.9331665,510.2541199,2953.793457,194.0601654,1042.684814,286.1526489,869.9458008,567.0286255,148.4650574,555.6130371,6100.00293,,730.0869141,139.9027252,837.3818359,1451.099731,856.8798828,561.7262573,81.93602753,1813.780518,3291.210693,80.86303711,407.0722656,267.9384766,526.404541,,958.2190552,414.9997864,270.8748474,427.9925537,152.1752472,181.2050018,2173.880859,98.78042603,322.947937,144.2311859,13.18215466,404.1949768,149.2690887
2/13/2015,645.3501587,652.0618286,1258.063843,469.0848694,591.0646973,3107.304199,81.02475739,783.1184692,771.1276855,235.1064148,780.4994507,312.9607239,505.4171753,3029.120117,198.0681763,1075.123535,290.1181946,885.9111328,571.8733521,152.4719238,559.3217773,6286.856445,,730.0869141,141.8858643,842.5796509,1437.793335,881.0075073,564.0071411,82.59909058,1812.45813,3351.487061,82.04039764,407.9805603,289.2849731,553.3640747,,965.2459106,416.7879333,263.1863403,431.9234619,149.1444702,185.6767731,2208.995117,96.98337555,321.7486267,144.9391632,13.22726059,409.8912048,150.4440765
2/16/2015,649.5090332,643.5718384,1259.276123,465.5404053,593.7265625,3114.087891,81.69326782,790.1278687,765.4130249,235.391098,792.913269,318.5587769,506.2469482,2996.322998,204.1194458,1094.625732,285.2245483,861.6100464,571.1769409,152.6717529,567.8270264,6388.48584,,730.0869141,139.8576202,830.5958862,1418.675537,885.9287109,553.5247803,83.03157043,1813.299561,3309.928711,82.47304535,399.1841431,289.0493469,561.6697998,,957.2901001,415.0939636,261.2564697,425.0032349,149.5397949,185.2836761,2171.906494,95.69873047,317.8149109,142.4849396,13.34453964,421.8272095,147.7206879
2/18/2015,655.4089355,651.2154541,1266.403076,469.1666565,592.2320557,3116.875244,82.76290131,777.7192383,776.5856934,238.0599518,798.071228,310.3160095,509.6851196,3026.686523,206.0317535,1116.15979,288.8948364,864.4827271,572.9769897,153.4710388,577.8652954,6408.10498,,730.0869141,141.3900757,832.4726563,1497.885986,895.3360596,552.7483521,84.21361542,1796.023315,3303.303711,80.97537231,410.896759,288.1069031,569.906189,,965.942688,425.1948853,255.987915,424.4618835,146.0917816,186.905304,2062.536865,96.09568024,320.2615662,143.1457062,13.26154232,423.0761719,147.7804413
2/19/2015,660.0513306,650.9414673,1265.966919,474.9277344,579.5160522,3143.497559,82.52223206,790.0805664,777.4720459,234.6794434,793.9186401,314.4593811,512.0561523,2980.264893,203.9360809,1135.38623,285.6464233,863.4467163,560.9393921,156.1107483,570.2006226,6294.05127,,730.0869141,141.5252838,825.3978882,1470.760742,906.3545532,548.6233521,84.5595932,1773.776733,3331.286865,86.33379364,413.7651062,284.949646,579.9754639,,986.3841553,428.3319092,262.1755371,424.650238,146.4650879,188.6743622,2063.466064,99.92073822,320.3094788,147.4877319,13.54120636,422.140625,146.1025848
2/20/2015,653.7647095,646.4598999,1295.396851,466.4290771,575.4309082,3163.01123,81.9606781,782.1238403,789.3446045,231.2989197,787.0123901,307.9798584,508.8551025,2933.355957,207.498703,1133.056519,279.2339783,860.1500854,557.1688232,156.0266113,573.5136719,6414.719238,,730.0869141,143.9591675,843.9753418,1446.163208,913.5187988,544.9835815,83.98296356,1769.16687,3286.995605,85.22299957,416.2510681,284.9025269,580.9498291,,974.2180176,418.4190674,257.9483337,411.021637,145.2571716,188.084671,2058.78125,99.22068024,315.656189,147.7709198,13.52135849,410.5572815,146.5108337
2/23/2015,647.1879272,655.7217407,1316.244751,462.8538818,568.9911499,3149.909912,83.37793732,766.8735352,786.1490479,231.2099457,774.6860352,306.1725769,506.2232056,2898.320557,204.4599762,1141.992432,277.5887451,855.8643188,547.5386963,155.5743713,567.8765259,6256.288086,,730.0869141,140.5787811,835.0716553,1412.559204,897.3392944,532.8999023,84.21361542,1748.603638,3285.651611,82.96813202,401.3354187,279.4834595,585.2420654,,979.6766357,412.1974182,255.5590363,400.8296814,142.6876221,188.797226,2050.26416,98.13089752,310.2832947,146.1662292,13.2561264,407.7507629,142.9559937
2/24/2015,655.0703125,672.3781128,1311.881104,464.3247986,571.5608521,3121.986084,83.83252716,757.3540649,787.1287231,232.3664551,798.7705688,301.5442505,506.2944336,2908.539551,207.3153381,1145.422363,275.0997009,857.5598145,545.4794312,159.2868195,558.1843872,6265.494629,,730.0869141,140.2182159,831.7990112,1400.216431,902.8267822,535.5689697,84.53075409,1756.86084,3324.939941,84.84857178,403.9169922,279.2007141,584.0587158,,999.4793091,413.2535706,253.6905823,396.1220398,138.3830414,188.797226,2052.974365,102.8003616,320.5013428,145.0335388,12.95842171,403.6170349,142.3784485
2/25/2015,654.1515503,668.519165,1273.336548,473.4772644,565.6738892,3047.275635,82.65593719,770.899231,814.3956909,236.2095642,788.4547729,307.3186035,499.0863647,2961.335938,209.4110565,1131.637817,272.1044006,839.0042114,543.4793091,158.1404724,561.9425659,6303.703125,,730.0869141,138.3702698,826.4086304,1378.487183,901.2588501,536.7336426,84.21361542,1747.641357,3317.156006,83.21775055,403.7257996,278.5409851,587.9564819,,986.0066528,414.7489319,251.944519,396.9223633,139.305481,189.9765778,2032.184326,100.4475861,314.8886414,145.0335388,12.66251469,399.8113708,142.5178223
2/26/2015,637.8062134,663.9379272,1260.439697,461.3216248,562.7150269,3022.046875,81.69326782,750.107605,802.6865234,234.1100464,774.904541,307.9798584,492.3051453,2897.687988,207.2891693,1124.968018,271.0919495,815.4093628,533.0490723,156.8679199,554.475708,6274.120605,,730.0869141,137.5138855,813.6546021,1343.92395,895.2705688,536.0541992,88.42286682,1711.485229,3240.20166,82.56043243,405.0166016,272.7449646,579.8361816,,974.479248,413.1280518,249.5553284,396.3809509,140.2718048,188.8708801,2030.403564,99.31449127,314.025116,141.3522491,12.45682812,401.3150635,139.3712311
