Date,CIPLA,KOTAKBANK,APOLLOHOSP,INFY,TECHM,DRREDDY,POWERGRID,ASIANPAINT,DIVISLAB,WIPRO,HINDUNILVR,BHARTIARTL,HDFCBANK,ULTRACEMCO,ITC,TCS,ICICIBANK,SUNPHARMA,GRASIM,BPCL,TATAMOTORS,NESTLEIND,SBILIFE,HDFC,TATACONSUM,INDUSINDBK,EICHERMOT,BRITANNIA,AXISBANK,NTPC,BAJAJ-AUTO,MARUTI,JSWSTEEL,TITAN,SBIN,M&M,HDFCLIFE,LT,HCLTECH,UPL,RELIANCE,ONGC,COALINDIA,HEROMOTOCO,ADANIENT,ADANIPORTS,HINDALCO,TATASTEEL,BAJFINANCE,BAJAJFINSV
2019-01-25,507.65,1266.15,1292.3,730.35,729.05,2672.4,185.85,1372.15,1495.35,353.45,1756.8,307.5,2096.0,3510.8,279.2,1920.8,357.2,422.4,759.6,357.45,173.25,11365.6,619.6,1977.8,207.05,1484.9,20049.95,3206.65,669.75,138.3,2626.35,6513.4,274.65,978.0,285.4,683.5,359.4,1285.45,969.4,753.1,1246.0,142.0,220.95,2670.15,137.35,373.85,204.45,452.9,2599.55,6321.55
2019-01-28,492.15,1260.45,1265.8,727.95,735.15,2624.75,187.8,1379.5,1473.45,355.15,1743.0,305.15,2084.15,3374.45,274.75,1955.0,343.55,411.75,732.8,348.7,172.3,11360.6,599.25,1946.9,209.25,1443.7,19987.4,3203.45,656.3,138.6,2565.55,6511.05,267.75,958.65,281.6,673.05,367.3,1300.45,977.8,760.05,1229.55,141.65,225.2,2598.6,136.4,326.1,200.0,445.7,2458.5,6050.9
2019-01-29,505.05,1251.4,1299.65,727.9,731.5,2666.45,185.6,1393.3,1504.8,359.4,1756.7,307.85,2057.6,3409.65,278.45,1982.75,346.85,422.4,733.5,344.9,173.6,11399.1,606.1,1922.3,204.85,1461.85,18877.25,3180.05,660.75,138.5,2567.65,6526.95,270.95,966.1,280.6,669.65,360.3,1278.05,988.45,760.3,1210.65,141.05,222.55,2633.3,140.8,349.25,199.55,443.8,2515.55,6233.05
2019-01-30,505.8,1222.2,1319.6,725.9,714.6,2665.4,187.1,1390.4,1503.15,363.25,1733.35,303.7,2034.7,3442.2,275.5,1981.4,365.9,417.95,725.0,342.7,174.6,11396.65,599.95,1885.8,204.5,1476.1,18919.15,3208.8,690.95,138.7,2499.7,6548.25,268.9,968.9,287.45,678.65,370.4,1294.45,1018.4,767.35,1195.7,139.7,225.2,2611.0,139.9,338.15,205.8,467.45,2595.5,6247.2
2019-01-31,517.3,1255.75,1325.65,749.55,731.9,2720.8,188.6,1412.6,1506.2,369.2,1763.25,306.4,2079.95,3519.35,278.65,2014.1,364.45,423.45,721.0,345.45,181.2,11497.85,595.0,1922.35,203.8,1505.55,19005.75,3197.7,722.7,139.7,2554.55,6641.15,274.6,995.8,293.65,680.05,371.6,1314.3,1005.2,786.5,1227.15,141.25,224.65,2613.95,137.15,338.65,208.5,476.7,2574.85,6091.9
2019-02-01,521.35,1255.7,1341.25,757.05,746.6,2791.25,190.2,1457.2,1532.35,371.55,1799.3,311.85,2090.45,3483.65,280.85,2029.95,354.65,423.25,718.95,341.0,181.65,11556.55,590.95,1961.25,204.1,1515.15,19663.4,3251.0,717.25,140.15,2602.75,6962.3,274.95,991.55,284.4,688.4,375.45,1324.6,1043.85,779.85,1249.95,141.8,223.2,2807.25,143.0,338.45,211.4,474.7,2628.4,6096.95
2019-02-04,509.6,1272.2,1296.75,755.9,749.15,2735.2,184.6,1446.35,1609.45,371.25,1802.6,306.55,2104.9,3447.5,277.1,2050.25,354.55,414.8,706.75,338.55,180.25,11533.75,589.75,1978.5,199.85,1504.65,20128.3,3266.0,720.5,137.25,2642.5,6988.2,273.5,1025.75,283.95,674.45,376.2,1307.4,1044.8,770.9,1290.9,146.25,222.1,2780.15,123.1,335.65,204.2,476.05,2594.45,6009.2
2019-02-05,508.0,1279.15,1290.85,754.85,751.0,2821.45,186.1,1450.35,1616.15,368.45,1821.45,308.2,2114.05,3461.75,274.15,2044.55,352.65,409.9,703.95,337.95,175.8,11607.45,584.0,1981.4,185.95,1541.75,20479.65,3167.05,729.5,138.05,2710.65,7093.6,273.55,1066.7,284.65,684.9,376.25,1304.6,1047.75,795.95,1291.55,142.95,216.4,2854.55,124.25,339.8,204.75,464.7,2603.6,6017.1
2019-02-06,534.95,1279.5,1304.05,763.3,811.35,2789.7,186.8,1469.4,1653.25,372.2,1829.95,308.75,2122.65,3510.35,277.7,2074.8,359.3,416.6,733.5,339.3,178.5,11617.4,579.4,1987.95,188.45,1526.05,21104.25,3181.4,725.75,137.1,2770.15,7183.4,279.3,1059.05,289.05,695.1,369.6,1314.4,1055.2,805.25,1310.25,146.7,219.95,2880.05,122.9,330.35,211.4,485.1,2711.25,6208.65
2019-02-07,532.9,1284.55,1295.85,764.0,805.0,2821.8,184.6,1472.45,1670.15,373.6,1839.05,311.15,2117.25,3570.55,280.3,2082.9,358.65,434.9,752.75,339.4,182.85,11715.7,577.25,1969.65,191.1,1514.95,21904.2,3214.1,730.15,135.95,2853.6,7302.55,273.1,1056.8,287.4,700.9,368.4,1296.05,1062.9,809.0,1290.4,147.9,224.2,2939.05,123.95,332.35,209.2,489.05,2696.6,6253.1
2019-02-08,534.25,1299.4,1257.85,760.9,805.55,2769.7,181.0,1448.8,1685.1,372.7,1817.3,313.25,2122.65,3557.8,275.5,2061.4,355.1,431.05,717.95,337.4,150.7,11242.7,577.55,1944.65,185.7,1499.05,20847.4,3110.0,719.4,132.05,2851.4,7134.25,262.85,1053.25,286.0,682.1,365.05,1261.75,1068.45,812.2,1277.7,144.15,218.65,2938.85,123.75,331.5,205.9,468.75,2707.15,6182.7
2019-02-11,543.3,1301.55,1121.9,762.8,809.4,2615.35,182.35,1437.1,1635.0,373.05,1804.8,312.2,2139.65,3449.4,277.1,2065.9,350.05,428.55,716.65,333.6,152.65,10843.5,566.85,1948.2,179.75,1511.0,20753.15,3107.55,710.85,130.35,2853.6,7177.9,261.6,1056.4,280.5,647.55,356.6,1246.5,1079.35,805.85,1253.25,138.2,218.8,2889.05,118.2,328.8,199.45,480.7,2657.2,6096.25
2019-02-12,543.3,1298.65,1132.25,750.45,805.15,2652.5,181.25,1452.1,1638.1,375.0,1794.5,311.25,2129.7,3452.35,275.3,2051.6,344.3,436.6,718.85,339.3,151.8,10783.8,574.7,1905.05,186.55,1497.2,21137.5,3008.6,705.6,133.25,2832.35,7162.5,271.75,1066.25,275.4,648.7,353.35,1246.85,1058.8,796.2,1256.4,137.45,223.05,2799.55,116.95,326.8,198.35,487.4,2621.8,6096.4
2019-02-13,543.5,1298.3,1149.8,754.9,809.7,2648.7,176.55,1424.15,1639.1,377.45,1798.95,310.55,2143.45,3472.25,276.85,2065.4,339.75,431.25,717.15,329.45,155.0,10578.3,569.85,1930.5,185.0,1498.45,20158.7,2923.4,697.5,131.1,2823.95,7028.25,271.2,1050.95,268.2,641.5,359.25,1216.65,1070.15,817.2,1245.95,133.4,220.25,2751.45,119.55,341.65,198.2,484.0,2590.55,6127.65
2019-02-14,542.9,1286.8,1152.35,740.05,805.9,2667.25,174.95,1399.2,1637.45,375.1,1785.05,300.8,2110.2,3494.9,277.9,2044.6,343.95,440.9,718.9,315.65,159.85,10628.8,568.55,1900.7,188.9,1517.5,20016.4,2924.6,695.0,131.25,2823.1,7017.5,280.65,1042.25,267.1,634.4,359.5,1227.6,1061.3,821.05,1224.2,132.15,217.2,2776.2,118.1,349.1,191.75,482.55,2609.2,6035.6
2019-02-15,540.55,1283.65,1142.8,741.95,799.65,2563.35,181.5,1393.6,1621.35,376.1,1772.8,304.6,2100.65,3439.45,280.1,2029.7,342.15,422.9,706.75,327.85,161.65,10535.45,568.85,1874.9,186.15,1509.5,20234.1,2858.35,686.6,136.25,2825.95,6930.05,266.9,1039.0,262.95,627.55,358.5,1243.1,1057.25,818.35,1244.45,135.0,219.95,2696.45,119.8,350.15,186.6,467.5,2561.1,6025.45
2019-02-18,541.15,1277.05,1116.85,741.05,803.45,2565.55,180.75,1380.05,1574.75,375.6,1751.9,302.55,2089.9,3429.25,274.7,1970.3,338.75,414.65,699.85,327.75,162.9,10349.45,567.45,1874.85,182.75,1517.0,20155.2,2911.7,693.3,137.45,2793.5,6842.7,261.9,1027.35,259.95,624.7,350.6,1244.5,1046.3,821.85,1220.1,137.1,215.15,2683.55,117.5,347.3,184.55,465.55,2549.45,5885.15
2019-02-19,539.65,1280.45,1116.4,724.3,791.0,2536.9,179.45,1377.85,1587.85,363.45,1737.95,303.7,2084.05,3467.6,275.9,1904.8,343.25,413.65,718.35,335.25,163.75,10515.4,562.45,1853.45,184.5,1480.5,20409.8,2873.55,693.05,133.7,2787.85,6804.55,266.85,1028.8,262.9,632.6,346.8,1258.3,1039.05,816.45,1216.1,139.15,214.25,2636.85,118.25,339.55,186.55,470.95,2559.8,5969.75
2019-02-20,541.1,1289.75,1129.6,740.7,812.4,2525.15,181.8,1396.9,1560.55,372.2,1733.5,309.0,2108.35,3573.35,275.85,1914.75,345.2,422.35,730.7,341.1,164.8,10521.8,561.6,1870.5,188.7,1480.8,20528.55,2922.3,700.35,137.2,2774.7,6849.9,274.05,1032.75,267.7,633.55,346.3,1276.55,1057.95,822.75,1234.35,144.05,214.95,2623.75,120.05,354.75,193.0,491.15,2606.15,5998.45
2019-02-21,545.5,1289.15,1152.2,733.45,820.65,2586.3,181.8,1397.8,1550.0,374.55,1754.7,309.9,2115.9,3631.25,275.05,1914.2,351.3,429.7,747.8,335.3,169.7,10621.95,561.9,1891.45,190.65,1471.55,20447.45,3001.6,697.2,136.45,2813.95,6801.55,277.05,1042.5,268.0,634.2,356.85,1284.1,1053.4,826.25,1246.9,146.95,213.7,2641.25,119.4,355.75,194.4,498.85,2654.7,6169.1
2019-02-22,541.3,1237.9,1146.2,734.95,826.0,2639.5,181.9,1397.8,1565.0,378.75,1768.55,313.85,2091.45,3625.7,274.3,1925.65,352.05,430.5,758.7,344.2,174.3,10685.45,559.85,1887.4,189.25,1462.8,20595.45,3012.8,702.05,139.7,2816.85,6912.4,285.85,1041.6,270.95,646.6,362.5,1280.35,1066.15,827.35,1232.35,148.6,214.95,2679.85,128.05,354.3,196.45,502.3,2640.4,6195.65
2019-02-25,548.3,1240.95,1187.45,754.9,830.65,2666.9,181.95,1398.25,1594.75,385.4,1770.15,317.25,2125.4,3716.6,276.7,1985.15,355.6,436.1,778.65,336.05,175.75,10831.65,561.0,1894.5,191.1,1491.2,20704.8,3048.2,703.7,140.35,2847.55,6924.9,287.8,1043.0,270.15,650.7,354.6,1275.85,1082.25,847.65,1232.3,147.75,214.35,2712.5,132.0,324.55,196.5,505.1,2657.75,6333.55
2019-02-26,550.4,1236.15,1157.35,742.5,833.3,2647.8,181.2,1402.0,1621.45,387.65,1772.25,315.45,2110.65,3788.55,275.5,2038.7,348.2,435.75,781.0,336.65,182.65,10804.4,559.4,1853.65,191.65,1478.1,20620.0,3073.5,710.15,140.55,2859.3,6904.3,284.5,1038.35,266.35,651.3,353.7,1265.85,1058.85,855.05,1220.25,147.5,220.15,2689.05,132.1,323.5,196.5,503.6,2657.75,6452.65
2019-02-27,551.9,1216.15,1149.3,735.25,825.6,2646.9,181.45,1405.7,1638.45,374.4,1736.5,320.15,2092.25,3889.1,275.1,2058.1,345.55,442.7,782.4,330.7,177.35,10713.7,563.3,1841.0,192.7,1476.7,20407.75,3058.6,718.2,138.75,2914.7,6968.5,284.0,1016.25,267.65,656.15,350.05,1284.7,1060.35,869.3,1223.5,148.0,221.45,2678.55,132.25,325.25,195.95,507.1,2642.0,6419.85
2019-02-28,554.55,1213.1,1140.9,734.3,830.15,2631.65,182.85,1405.2,1654.25,368.9,1732.65,318.05,2077.55,3826.5,276.05,1983.45,350.15,445.15,777.05,337.55,177.45,10639.75,578.55,1841.2,193.7,1473.85,19869.1,3056.9,709.55,141.25,2900.6,6829.7,281.1,1025.2,269.05,645.9,352.25,1292.95,1053.9,877.6,1231.05,148.65,228.3,2628.1,128.85,325.85,195.75,500.45,2649.0,6462.45
2019-03-01,551.55,1225.95,1151.85,741.9,831.8,2646.0,183.2,1392.35,1669.8,375.7,1734.65,307.65,2083.35,3878.35,278.2,1995.4,354.25,447.35,791.75,346.05,180.3,10451.8,607.9,1859.45,197.3,1514.1,19948.65,3077.25,702.4,143.0,2863.5,6935.15,282.1,1021.35,272.95,649.7,362.95,1308.55,1052.6,869.75,1226.05,149.1,232.65,2675.6,133.85,333.2,196.15,507.6,2660.75,6440.6
2019-03-05,548.65,1240.45,1191.9,732.5,810.0,2654.1,183.0,1403.85,1663.7,363.6,1724.6,307.85,2107.1,3962.2,282.55,1988.1,363.25,455.9,810.15,362.5,194.05,10505.95,607.75,1860.0,197.55,1541.6,21505.4,3068.85,732.05,147.0,2903.75,7117.75,291.2,1035.0,276.45,656.75,376.3,1305.8,1052.55,875.5,1237.65,155.0,241.15,2795.65,141.8,339.25,198.75,521.75,2695.15,6543.75
2019-03-06,547.55,1241.3,1192.75,732.5,823.55,2693.65,184.5,1393.7,1705.9,277.45,1699.8,309.4,2104.25,3978.65,285.75,1999.6,371.95,460.55,820.1,372.7,188.8,10320.75,607.95,1885.2,197.95,1534.85,21503.95,3026.85,720.6,148.95,2927.6,7056.9,289.95,1055.95,278.1,658.9,390.05,1317.0,1043.25,877.35,1264.8,154.8,242.75,2765.85,139.25,337.05,202.75,520.85,2766.7,6609.15
2019-03-07,541.35,1237.2,1186.95,722.95,808.25,2680.75,187.15,1395.45,1650.9,268.85,1705.4,307.65,2126.5,3912.8,290.1,2013.3,370.8,450.9,810.2,370.7,189.3,10203.35,592.1,1880.2,196.6,1531.25,21521.5,3043.85,733.75,146.2,2919.9,7029.05,289.7,1043.3,281.75,671.8,391.1,1352.4,1034.55,872.05,1270.25,152.05,235.0,2730.1,136.9,340.9,200.6,521.15,2734.8,6598.5
2019-03-08,539.95,1238.9,1171.9,712.35,811.35,2615.05,187.0,1382.35,1647.4,257.7,1701.6,308.7,2128.2,3972.0,292.0,2022.7,370.6,454.95,807.05,367.35,181.2,10095.15,587.15,1884.05,193.2,1518.0,21871.05,3071.2,733.4,152.2,2955.7,6967.7,286.4,1053.2,281.2,670.15,391.7,1339.4,1009.05,881.75,1267.1,150.4,234.9,2740.35,138.2,342.15,195.55,507.85,2768.3,6616.95
2019-03-11,540.1,1249.55,1204.05,711.25,807.15,2626.15,194.3,1419.8,1690.65,259.75,1714.95,333.8,2128.45,4049.15,292.95,2014.8,375.85,459.45,827.5,387.05,181.85,10292.8,622.45,1897.55,202.5,1514.6,22972.45,3133.45,734.5,151.4,3000.55,7081.9,292.65,1069.2,287.35,681.05,390.5,1346.55,1004.4,896.7,1304.1,153.0,243.4,2814.75,139.05,351.3,201.05,520.65,2791.05,6783.6
2019-03-12,538.75,1263.35,1157.25,706.95,804.7,2666.85,196.35,1428.1,1699.95,261.35,1734.8,351.8,2171.0,4095.75,294.5,2012.45,388.2,470.3,830.8,390.2,184.8,10428.9,622.9,1930.0,204.9,1569.05,22461.95,3135.15,742.55,151.25,2996.1,7157.2,291.8,1086.45,286.9,687.9,371.55,1388.9,1013.35,898.3,1331.35,151.85,242.95,2808.45,148.4,361.05,203.4,525.15,2753.05,6860.9
2019-03-13,532.8,1261.25,1117.6,708.45,789.95,2655.85,194.75,1428.3,1667.0,257.9,1747.6,337.75,2226.55,4025.65,294.9,2000.5,391.9,456.5,823.15,389.05,181.7,10723.3,615.35,1950.65,202.85,1636.35,22777.25,3126.95,738.0,148.2,3010.0,7091.05,286.25,1078.3,293.15,684.2,366.15,1378.6,1028.35,911.2,1347.3,149.75,238.65,2803.65,147.35,367.15,202.3,513.75,2828.15,6898.2
2019-03-14,532.75,1268.95,1131.95,708.35,788.45,2647.9,187.6,1434.75,1694.5,256.85,1737.3,342.4,2224.75,3964.15,295.5,1987.4,387.9,466.15,832.9,390.3,179.55,10739.3,614.9,1956.95,206.2,1682.7,22619.9,3149.4,740.6,153.65,3016.85,7086.3,286.9,1086.35,291.9,685.9,366.6,1379.75,1006.75,903.75,1341.55,151.05,243.2,2751.7,145.55,366.0,200.75,517.65,2808.1,6932.1
2019-03-15,532.6,1325.15,1124.15,718.55,799.3,2658.9,193.25,1432.55,1708.0,263.45,1698.4,337.7,2253.0,3916.1,290.8,2039.95,395.3,464.35,829.85,396.3,180.0,10289.9,615.05,1974.65,203.2,1703.25,22612.35,3066.55,735.1,158.05,3023.8,7084.0,288.45,1097.25,298.4,694.6,370.1,1396.5,1029.3,923.45,1321.65,156.0,244.35,2735.85,141.85,367.1,199.05,515.45,2860.75,6927.95
2019-03-18,534.5,1343.65,1119.65,710.2,788.6,2669.45,197.05,1445.6,1689.35,257.6,1697.55,330.6,2261.45,3970.2,293.75,2022.8,398.05,465.65,818.55,405.55,182.25,10456.6,610.8,1962.4,200.25,1719.1,22251.4,3123.35,751.6,158.75,3005.15,6909.1,294.95,1101.3,298.95,685.4,367.45,1378.9,1012.0,927.1,1350.05,154.65,244.2,2669.5,143.9,369.0,199.55,525.2,2929.55,7006.8
2019-03-19,533.65,1347.75,1139.9,722.25,794.65,2708.7,199.0,1453.9,1696.0,257.45,1699.65,336.75,2267.75,3978.0,299.45,2022.8,398.4,468.95,822.3,407.8,182.85,10707.0,611.9,1967.85,203.3,1725.2,21759.1,3125.4,760.9,134.9,2974.7,6825.2,288.5,1109.05,303.05,689.4,364.15,1357.95,1036.2,931.3,1376.55,157.0,242.9,2614.05,142.0,365.75,202.35,527.5,2920.9,6975.65
2019-03-20,533.25,1351.6,1166.0,738.95,789.85,2751.65,197.4,1456.15,1675.35,261.55,1687.55,334.0,2299.0,3922.3,298.9,2015.05,392.9,474.75,817.65,389.15,180.2,10530.15,612.85,1987.55,198.1,1713.4,21338.0,3088.1,755.75,129.25,2949.65,6673.55,282.3,1102.35,303.8,678.6,363.95,1370.9,1037.95,935.4,1375.45,151.85,237.0,2609.15,139.45,360.6,207.15,513.6,2868.6,6953.5
2019-03-22,526.8,1336.25,1150.6,743.1,788.75,2751.3,198.5,1471.25,1663.65,260.55,1678.05,331.55,2276.15,3929.75,298.2,2005.65,391.8,473.25,820.1,378.95,175.4,10600.65,615.5,1981.55,195.75,1698.6,21446.85,3098.6,757.05,134.65,2949.75,6552.7,285.75,1102.55,298.05,678.8,363.05,1394.7,1024.85,934.95,1341.75,152.35,231.95,2603.3,138.25,360.75,209.1,518.4,2836.65,6960.05
2019-03-25,526.85,1308.65,1147.05,735.25,789.6,2780.95,202.0,1457.55,1705.75,256.5,1673.85,327.0,2281.3,3871.05,295.05,1984.25,383.5,464.65,815.4,383.7,171.3,10528.3,611.05,1945.65,196.65,1683.55,21151.35,3090.75,745.7,135.35,2957.95,6522.6,278.8,1100.1,294.0,664.6,359.25,1376.75,1017.65,912.7,1324.45,158.65,237.2,2575.7,134.35,361.35,205.45,515.15,2849.8,6917.25
2019-03-26,529.3,1342.95,1151.9,727.75,770.75,2782.35,202.85,1485.05,1707.85,255.0,1683.8,327.8,2311.35,3925.6,293.4,1982.65,394.1,469.8,836.7,383.9,173.1,10691.9,609.6,1946.3,196.05,1714.65,21382.0,3099.15,757.1,140.8,2952.8,6585.7,281.35,1115.75,303.5,669.6,369.55,1372.8,1034.6,903.3,1367.25,160.05,236.45,2574.45,138.3,368.6,208.5,519.35,2934.35,6987.85
2019-03-27,525.5,1332.85,1153.75,729.7,764.95,2765.05,200.2,1472.05,1665.9,254.55,1680.8,322.5,2299.45,3901.95,293.1,1967.9,393.2,464.85,828.6,378.95,169.85,10892.0,618.7,1919.9,196.6,1804.25,20974.15,3096.9,759.3,137.0,2980.1,6518.0,287.5,1116.5,308.8,660.05,371.7,1366.45,1043.15,901.9,1349.25,160.1,234.45,2543.2,137.5,366.3,207.65,515.8,2945.25,6980.35
2019-03-28,525.6,1340.75,1182.95,737.8,771.7,2717.2,198.25,1497.0,1654.55,254.75,1683.9,329.95,2302.8,3908.95,300.0,2000.3,400.55,475.45,830.15,385.85,170.55,11073.1,616.2,1944.45,198.95,1821.1,20899.0,3096.55,780.7,135.75,2948.8,6596.25,288.25,1134.25,319.0,655.95,371.55,1386.7,1082.9,929.05,1360.0,155.9,236.1,2525.75,137.8,381.3,202.35,506.3,2995.85,6952.55
2019-03-29,528.9,1334.5,1227.6,743.85,775.9,2780.25,197.9,1492.7,1703.1,254.8,1706.8,333.1,2318.9,3998.35,297.25,2001.65,400.5,478.85,857.95,397.55,174.25,10960.95,583.4,1968.25,203.95,1780.0,20547.7,3085.5,777.25,134.7,2911.1,6672.55,293.05,1141.85,320.75,673.9,378.5,1385.3,1087.45,958.85,1363.25,159.75,237.2,2553.15,146.75,378.15,205.5,521.0,3025.0,7037.05
2019-04-01,525.65,1339.4,1269.5,755.1,785.5,2794.8,195.55,1492.75,1723.3,261.65,1690.0,340.8,2311.8,4053.5,297.25,2031.65,398.25,478.85,857.35,391.9,187.35,10915.15,598.2,1959.65,208.1,1743.05,20048.4,3049.85,765.6,135.1,2915.65,6840.7,292.3,1120.35,322.75,660.9,383.85,1412.2,1110.75,934.3,1391.85,157.25,236.4,2558.5,151.45,383.05,215.9,535.15,3001.45,7158.8
2019-04-02,522.65,1339.45,1255.3,759.4,792.45,2798.75,199.8,1519.3,1699.05,261.65,1687.15,356.45,2294.85,4026.0,297.9,2079.3,397.15,469.7,845.65,380.5,202.95,10786.8,601.15,1995.95,211.9,1774.55,20583.5,2994.2,767.4,135.15,2853.1,6889.7,287.1,1111.9,329.0,668.6,380.25,1409.75,1102.6,927.1,1389.7,157.5,236.4,2569.95,151.65,379.7,216.95,530.65,3055.2,7279.6
2019-04-03,520.45,1334.2,1259.75,753.3,777.7,2765.2,200.95,1497.6,1675.8,261.65,1670.8,350.0,2292.75,4001.6,296.15,2079.3,392.1,462.0,831.7,363.2,201.35,11003.75,601.95,2013.1,208.35,1773.6,20202.7,2990.1,761.5,134.8,2847.3,7072.9,289.9,1100.5,320.5,658.45,384.65,1378.05,1120.6,924.25,1375.2,155.45,234.1,2580.45,147.55,382.0,215.95,535.45,3046.0,7401.55
2019-04-04,521.0,1322.9,1256.25,747.9,774.5,2771.35,199.35,1519.0,1701.05,259.05,1666.55,356.8,2283.95,4079.95,294.8,2014.5,388.75,465.6,834.9,354.3,206.15,10961.85,594.7,2042.05,211.35,1736.15,20489.55,3041.8,762.15,135.65,2859.1,7113.1,287.8,1106.1,321.8,653.35,378.3,1368.7,1098.05,931.5,1353.05,155.25,234.8,2637.2,147.5,380.2,210.45,530.65,3039.45,7318.55
2019-04-05,532.1,1335.95,1245.0,759.3,777.25,2754.35,196.3,1514.45,1719.0,262.1,1659.1,356.65,2305.6,4190.4,294.55,2048.3,390.55,463.15,848.95,358.1,205.15,10980.75,612.1,2059.2,211.3,1767.95,20980.3,2994.05,762.2,134.8,2861.65,7107.7,294.25,1106.4,317.05,658.2,386.2,1373.8,1092.8,941.0,1353.9,156.55,234.7,2618.4,146.9,387.15,215.4,549.3,3114.2,7397.8
2019-04-08,525.4,1343.25,1237.1,767.25,787.15,2763.7,198.35,1496.35,1684.45,263.7,1664.9,354.95,2289.4,4166.85,292.75,2070.75,387.1,462.45,840.45,351.0,200.55,10850.6,619.8,2054.9,211.7,1751.0,20612.65,2971.5,754.6,135.55,2853.35,7129.45,290.4,1104.4,312.8,667.0,385.4,1373.65,1096.35,946.8,1329.25,158.1,232.95,2586.85,141.95,379.9,214.45,549.05,3024.1,7347.25
2019-04-09,532.0,1341.45,1259.55,760.6,789.5,2753.3,198.35,1444.85,1715.85,273.8,1680.5,351.6,2287.25,4163.2,296.3,2091.5,397.15,470.95,846.0,356.3,205.9,10790.05,618.2,2069.15,210.25,1767.1,20947.1,2962.9,763.4,135.9,2924.8,7216.55,291.55,1098.55,314.75,667.85,381.75,1375.2,1118.15,944.65,1334.45,157.55,238.4,2623.65,146.0,380.7,217.15,553.05,3008.7,7379.2
2019-04-10,546.45,1349.9,1246.25,752.7,790.25,2765.0,198.65,1409.85,1722.55,281.0,1694.15,340.0,2237.35,4131.05,294.7,2040.25,394.2,471.95,847.3,357.75,216.05,10811.95,621.35,2029.25,208.8,1747.45,20973.75,2958.8,760.85,134.6,2942.9,7186.35,288.55,1100.2,310.9,670.25,377.05,1371.55,1098.7,925.95,1331.4,158.0,240.05,2594.4,142.85,383.45,211.7,544.4,2998.35,7423.3
2019-04-11,544.85,1343.2,1240.4,742.7,780.95,2811.75,195.95,1423.15,1718.4,281.3,1710.4,346.35,2257.5,4140.15,296.4,2019.5,390.05,465.55,848.75,361.7,218.2,10764.1,624.95,2022.8,214.6,1740.65,20998.15,2946.05,752.3,135.95,2993.7,7187.85,287.0,1105.05,314.9,672.75,394.1,1378.0,1088.85,922.55,1346.8,158.6,240.95,2601.1,141.0,379.45,211.3,535.7,3047.85,7562.75
2019-04-12,554.85,1343.45,1264.3,747.75,785.35,2807.05,197.05,1438.65,1732.1,283.4,1721.65,341.95,2265.25,4166.5,305.75,2014.5,394.6,465.05,853.45,361.15,215.95,10973.8,625.2,2024.95,215.15,1736.8,21361.15,2984.3,764.35,135.95,3008.15,7342.85,286.85,1097.0,315.25,678.2,405.35,1360.9,1083.45,925.8,1343.1,157.6,240.8,2639.9,141.4,385.65,209.75,533.65,3008.8,7536.85
2019-04-15,566.3,1373.85,1271.4,727.5,797.2,2792.8,198.05,1431.55,1744.85,287.7,1722.05,347.7,2288.8,4225.3,305.5,2113.3,392.75,458.65,866.0,358.4,231.75,10970.1,623.35,2014.25,216.65,1748.9,21331.95,2998.45,762.85,136.75,3035.05,7352.5,292.15,1090.15,315.6,683.2,405.45,1356.9,1103.25,929.75,1340.15,156.45,250.0,2700.7,142.95,387.05,212.75,553.15,3022.25,7509.15
2019-04-16,559.35,1386.4,1275.2,724.1,798.1,2825.1,196.85,1459.0,1714.6,280.9,1738.55,348.75,2305.05,4255.05,307.2,2131.8,407.0,462.55,883.55,357.5,230.5,11155.8,617.7,2026.7,215.7,1815.15,21270.55,3020.5,771.1,137.55,3068.45,7458.55,291.2,1120.05,315.75,688.1,408.55,1381.4,1107.05,933.9,1343.75,160.45,251.6,2739.65,143.05,395.65,214.95,553.25,3032.5,7578.95
2019-04-18,561.55,1369.65,1271.6,717.05,800.35,2799.1,194.3,1469.6,1724.35,284.8,1739.9,346.95,2293.65,4259.95,304.4,2150.05,404.4,463.2,867.25,362.9,236.25,10954.45,614.9,2003.75,208.85,1764.3,21023.9,2997.75,771.2,135.35,3069.5,7447.45,299.15,1125.4,310.8,684.65,406.35,1360.7,1102.65,934.05,1385.95,160.6,251.45,2741.55,138.6,390.55,207.2,543.1,3014.45,7571.15
2019-04-22,561.1,1356.7,1232.05,721.05,805.35,2795.7,194.8,1443.35,1701.5,288.25,1739.85,349.4,2268.7,4204.85,301.8,2161.45,394.5,454.5,863.9,340.1,234.85,10879.9,616.3,1953.9,209.35,1691.0,20400.85,3000.15,755.5,136.0,3051.2,7321.25,291.25,1123.7,310.05,673.4,397.25,1360.15,1101.1,937.3,1345.35,157.9,252.05,2689.5,135.15,391.05,200.4,534.2,2991.25,7472.75
2019-04-23,561.7,1355.35,1242.9,728.2,804.95,2822.15,193.0,1431.0,1686.95,291.1,1744.2,316.5,2245.3,4198.25,303.4,2155.05,396.5,468.55,869.45,336.35,231.65,10910.2,600.2,1934.7,209.6,1651.35,20314.9,2991.0,753.25,133.65,3039.15,7048.9,288.3,1129.55,305.25,665.75,397.8,1348.2,1102.0,942.75,1363.85,163.75,255.5,2638.05,132.5,390.9,200.35,523.35,3035.05,7495.05
