Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,UPL.NS,ULTRACEMCO.NS,WIPRO.NS
2019-06-26,151.9783477783203,401.8407897949219,1289.78125,1319.8153076171875,785.623046875,2352.210205078125,3563.72119140625,838.9156494140625,303.1806640625,341.2451171875,2491.33642578125,541.8294067382812,164.97544860839844,1538.7611083984375,2466.600830078125,1841.892822265625,894.898681640625,470.5088806152344,1198.0750732421875,437.7770080566406,2240.40869140625,201.28961181640625,1632.366455078125,430.1600036621094,234.30946350097656,1393.6080322265625,657.4165649414062,243.8950958251953,1486.9371337890625,1680.5843505859375,1430.7054443359375,612.1596069335938,6194.58544921875,113.2809066772461,10951.6669921875,125.62250518798828,82.7326431274414,1257.851806640625,712.418212890625,342.75982666015625,380.3273620605469,2043.2279052734375,264.04266357421875,160.59947204589844,43.58893585205078,592.2826538085938,1286.29833984375,605.1912231445312,4502.494140625,280.8621826171875
2019-06-27,151.0395965576172,393.6576843261719,1294.2188720703125,1321.222412109375,797.4284057617188,2349.873291015625,3577.71923828125,842.2471313476562,303.80035400390625,344.3065185546875,2484.955078125,537.35107421875,164.40504455566406,1542.4686279296875,2453.83251953125,1873.3846435546875,897.4786987304688,463.53021240234375,1195.3564453125,451.0565185546875,2261.997802734375,199.11585998535156,1644.7877197265625,432.41546630859375,231.01528930664062,1408.56591796875,649.7235107421875,244.07107543945312,1477.95947265625,1705.1546630859375,1430.428955078125,625.8582763671875,6200.703125,113.36177825927734,10951.990234375,127.90924835205078,81.96314239501953,1238.412841796875,721.8515625,346.58795166015625,383.5169677734375,2041.7330322265625,265.1563720703125,165.33470153808594,43.59747314453125,578.9622192382812,1306.0980224609375,595.7514038085938,4504.20751953125,276.886962890625
2019-06-28,148.71743774414062,397.2408142089844,1340.3193359375,1318.0684814453125,805.4976806640625,2318.05908203125,3615.930908203125,850.3016357421875,303.9940490722656,342.3314208984375,2501.181884765625,538.8114013671875,160.8558349609375,1537.79833984375,2439.34228515625,1840.6376953125,889.9818725585938,464.3589782714844,1186.35107421875,459.87646484375,2247.285400390625,200.03366088867188,1657.0233154296875,428.6400146484375,231.3109588623047,1370.005859375,651.0131225585938,243.4110870361328,1473.470458984375,1715.657958984375,1432.5501708984375,623.432373046875,6246.53857421875,114.33241271972656,11053.8310546875,125.77242279052734,81.64744567871094,1217.9530029296875,718.6243896484375,345.7265930175781,381.75555419921875,2018.7552490234375,261.18585205078125,162.04495239257812,43.05965042114258,582.7974243164062,1311.5023193359375,591.9312744140625,4461.80224609375,275.3166198730469
2019-07-01,152.2747802734375,400.1944580078125,1351.6595458984375,1313.8953857421875,807.390625,2387.673095703125,3633.513427734375,849.9425048828125,291.40667724609375,344.15838623046875,2495.57568359375,541.099365234375,157.97207641601562,1550.5574951171875,2539.1943359375,1887.4261474609375,895.7261962890625,457.5766296386719,1206.6434326171875,465.2774353027344,2277.754638671875,201.82098388671875,1650.1640625,430.5032043457031,232.2400665283203,1392.4425048828125,650.3905639648438,242.66305541992188,1477.560302734375,1726.72412109375,1435.7320556640625,627.8558959960938,6220.92041015625,115.30304718017578,11013.1416015625,120.71156311035156,81.70662689208984,1233.2613525390625,730.7388305664062,346.01373291015625,385.9449462890625,2029.949462890625,262.9774169921875,167.47802734375,43.277339935302734,581.1890869140625,1300.202392578125,598.7191162109375,4433.2041015625,276.788818359375
2019-07-02,152.86766052246094,400.9691467285156,1337.213134765625,1306.0343017578125,799.5701904296875,2364.386474609375,3645.399658203125,845.3342895507812,293.1882629394531,349.1948547363281,2524.473388671875,540.6611328125,160.15866088867188,1557.3463134765625,2513.17919921875,1936.6810302734375,895.531494140625,462.3307800292969,1211.23095703125,465.5747375488281,2260.822509765625,202.25572204589844,1658.5067138671875,428.2967834472656,231.3109588623047,1375.8822021484375,658.1281127929688,243.01507568359375,1467.8841552734375,1654.9351806640625,1442.372802734375,633.8015747070312,6270.77099609375,115.6265869140625,11102.3134765625,124.19795227050781,81.82502746582031,1242.640625,744.541259765625,348.83697509765625,376.6140441894531,2041.3245849609375,263.219482421875,163.24122619628906,43.43527603149414,586.9627075195312,1300.9884033203125,621.4662475585938,4450.29443359375,278.997314453125
2019-07-03,153.7570343017578,401.79229736328125,1322.9639892578125,1312.0999755859375,803.1566772460938,2376.030029296875,3649.62353515625,840.905517578125,295.2797546386719,348.7998352050781,2547.673828125,538.6167602539062,159.0495147705078,1570.2017822265625,2483.577392578125,1889.81103515625,903.4178466796875,458.49249267578125,1208.6337890625,474.93975830078125,2252.509033203125,201.62774658203125,1654.335205078125,427.51226806640625,233.71826171875,1428.3802490234375,650.3905639648438,244.1150665283203,1471.3756103515625,1627.2701416015625,1455.4698486328125,636.6554565429688,6245.7255859375,115.86924743652344,10967.1181640625,124.685302734375,82.45640563964844,1246.5770263671875,751.591552734375,350.4160461425781,376.7568664550781,2028.2275390625,263.0742492675781,161.7957305908203,43.563323974609375,578.2611694335938,1305.36083984375,617.3461303710938,4466.99267578125,277.6231689453125
2019-07-04,154.2510986328125,401.79229736328125,1307.0382080078125,1319.572509765625,806.7973022460938,2373.611328125,3666.420654296875,851.5883178710938,294.35015869140625,358.23089599609375,2590.20068359375,536.9617309570312,159.14459228515625,1559.8018798828125,2489.029052734375,1906.670166015625,916.75634765625,453.93475341796875,1205.7939453125,484.7012023925781,2268.744384765625,199.8887481689453,1662.5853271484375,427.7574462890625,234.5206756591797,1450.234375,652.6139526367188,242.0470428466797,1494.11962890625,1552.80908203125,1449.613037109375,639.4141845703125,6255.90673828125,116.03102111816406,11027.7099609375,125.28510284423828,82.9496841430664,1247.986328125,752.0880737304688,351.6123352050781,373.3291931152344,2032.759521484375,261.13739013671875,164.6867218017578,43.388126373291016,577.8487548828125,1267.92333984375,661.435546875,4549.45361328125,278.6047058105469
2019-07-05,145.55531311035156,389.7356872558594,1288.4993896484375,1318.6021728515625,804.0542602539062,2330.7685546875,3653.306640625,841.3943481445312,286.6428527832031,360.25531005859375,2575.158935546875,535.4525756835938,153.313720703125,1551.1353759765625,2487.642333984375,1889.330322265625,902.5902099609375,443.3143005371094,1200.2596435546875,469.4892272949219,2187.04443359375,192.15985107421875,1660.5460205078125,427.904541015625,236.04107666015625,1488.5518798828125,638.56201171875,234.65493774414062,1513.4718017578125,1562.09326171875,1437.300048828125,610.7801513671875,6079.58935546875,110.40943908691406,11094.9375,121.08642578125,81.23307800292969,1227.9156494140625,748.2650146484375,354.7226867675781,357.2858581542969,1960.654541015625,258.1836853027344,159.70225524902344,41.90331268310547,561.7653198242188,1255.8861083984375,630.6061401367188,4428.69873046875,266.826416015625
2019-07-08,137.2548065185547,385.2325439453125,1285.1466064453125,1300.696533203125,780.9132690429688,2277.67626953125,3352.871826171875,757.3781127929688,279.5164489746094,351.9599609375,2535.3212890625,524.208251953125,147.292724609375,1517.2872314453125,2482.62109375,1830.4530029296875,865.1060791015625,453.19329833984375,1169.7725830078125,458.5881652832031,2072.00341796875,190.90391540527344,1625.460693359375,417.65673828125,234.3517608642578,1434.1109619140625,638.2064208984375,234.38682556152344,1471.6749267578125,1530.489501953125,1374.5821533203125,604.8821411132812,5772.45458984375,104.82830810546875,10950.6923828125,114.26360321044922,79.4178237915039,1216.9324951171875,753.8754272460938,340.03228759765625,349.2403259277344,1971.803466796875,255.22996520996094,154.06980895996094,41.001033782958984,561.146728515625,1230.6820068359375,627.1016845703125,4301.6767578125,261.9678955078125
2019-07-09,139.47816467285156,392.2050476074219,1310.1939697265625,1282.0147705078125,784.2048950195312,2284.72802734375,3539.311279296875,783.5465087890625,278.935546875,357.7864685058594,2518.456787109375,534.284423828125,145.51812744140625,1545.6463623046875,2485.634033203125,1831.0010986328125,886.9151000976562,445.2115478515625,1154.989990234375,451.6510925292969,2127.674072265625,191.1937255859375,1613.13232421875,420.2064514160156,230.67747497558594,1449.26318359375,636.3385620117188,238.2002410888672,1459.2554931640625,1501.0894775390625,1408.016357421875,601.8856201171875,5683.31689453125,104.7878646850586,10844.5400390625,115.01336669921875,80.79900360107422,1244.1956787109375,753.6768188476562,344.05181884765625,367.9020690917969,1933.6885986328125,255.22996520996094,155.31593322753906,41.036075592041016,557.4764404296875,1079.849853515625,606.21728515625,4405.83154296875,260.5937194824219
2019-07-10,137.69949340820312,392.2050476074219,1299.8397216796875,1283.9071044921875,767.2978515625,2247.009765625,3368.3427734375,763.8765258789062,270.8021240234375,354.08319091796875,2524.7470703125,530.5363159179688,147.89483642578125,1563.316650390625,2472.05224609375,1803.341796875,889.34912109375,444.40460205078125,1159.650634765625,451.6510925292969,2089.283447265625,187.08775329589844,1593.0635986328125,422.55999755859375,230.71966552734375,1444.552490234375,637.8949584960938,231.43600463867188,1472.2235107421875,1491.99267578125,1383.067626953125,591.3738403320312,5666.5400390625,104.38343811035156,10717.7890625,113.7012710571289,81.01603698730469,1242.980712890625,736.7463989257812,338.9795837402344,373.4244689941406,1910.8924560546875,243.70562744140625,151.17881774902344,39.84033966064453,556.6103515625,1082.0606689453125,601.2921142578125,4399.44921875,262.0169677734375
2019-07-11,139.3299560546875,399.85552978515625,1297.0294189453125,1293.126708984375,764.455078125,2273.2490234375,3395.8955078125,762.8787231445312,271.53802490234375,356.25579833984375,2520.73583984375,537.7891845703125,148.87718200683594,1549.06494140625,2537.47265625,1830.5732421875,894.99609375,445.2333068847656,1168.5830078125,463.5927429199219,2183.12744140625,191.72509765625,1604.4652099609375,418.2941589355469,232.83132934570312,1497.002197265625,641.6748657226562,242.69454956054688,1481.301025390625,1490.2406005859375,1379.0555419921875,603.264892578125,5765.28564453125,104.30254364013672,10677.283203125,114.78843688964844,82.31831359863281,1245.6048583984375,748.8110961914062,347.59283447265625,379.0896301269531,1905.771240234375,247.86988830566406,156.3128204345703,40.47105407714844,549.0635375976562,1077.9337158203125,597.8823852539062,4456.7900390625,262.80218505859375
2019-07-12,138.6382293701172,402.1796569824219,1344.3133544921875,1321.75634765625,753.8820190429688,2282.3447265625,3323.52099609375,770.8610229492188,267.8199462890625,351.6637268066406,2534.8203125,542.0728149414062,146.56385803222656,1553.3983154296875,2514.088134765625,1822.989990234375,891.8804321289062,446.58544921875,1162.150634765625,477.4172668457031,2237.100830078125,192.111572265625,1588.0579833984375,418.7844543457031,232.32455444335938,1466.16357421875,646.343994140625,243.23934936523438,1480.80224609375,1515.9522705078125,1352.9075927734375,601.12451171875,5708.17041015625,103.37237548828125,10830.7138671875,112.2392349243164,81.56851196289062,1244.58447265625,775.224609375,347.97564697265625,388.18243408203125,1910.3486328125,249.80674743652344,158.8050537109375,41.42589569091797,549.1460571289062,1082.0606689453125,596.745849609375,4483.0556640625,254.16481018066406
2019-07-15,136.31607055664062,396.175537109375,1366.4512939453125,1313.2158203125,747.8473510742188,2275.177001953125,3357.56787109375,769.738525390625,269.0980224609375,346.2322082519531,2528.43896484375,535.9881591796875,146.02513122558594,1554.60205078125,2532.3994140625,1811.3096923828125,897.965576171875,448.1555480957031,1162.5633544921875,486.68316650390625,2215.989990234375,193.3674774169922,1591.5340576171875,414.1264343261719,228.86143493652344,1432.751220703125,693.1243286132812,246.00857543945312,1505.2052001953125,1506.576904296875,1328.6966552734375,601.0768432617188,5811.64794921875,103.4936752319336,10656.5439453125,112.98900604248047,80.8779296875,1240.3079833984375,778.0546264648438,344.57818603515625,402.7023010253906,1944.882568359375,246.27197265625,160.44992065429688,41.0229377746582,559.1260375976562,1070.4658203125,613.1787109375,4513.640625,255.09725952148438
2019-07-16,138.489990234375,404.5522766113281,1370.888671875,1331.80078125,759.11865234375,2290.643798828125,3393.582763671875,786.426513671875,274.55908203125,346.38037109375,2504.32666015625,538.9087524414062,147.54624938964844,1587.53515625,2579.527587890625,1831.2559814453125,905.94921875,444.7317199707031,1160.840087890625,486.6336364746094,2243.1435546875,192.3530731201172,1614.1058349609375,416.3819274902344,229.7061004638672,1430.9056396484375,698.015869140625,248.68704223632812,1498.5679931640625,1561.1729736328125,1347.696533203125,592.5629272460938,5886.54248046875,105.92027282714844,10864.58203125,114.15113830566406,82.43669128417969,1256.7340087890625,770.4085693359375,348.6933898925781,412.55682373046875,1913.35693359375,251.35621643066406,169.4718017578125,41.75876998901367,557.5177612304688,1095.375244140625,607.9694213867188,4517.4697265625,255.19540405273438
2019-07-17,136.41488647460938,403.87432861328125,1364.57763671875,1354.704345703125,750.6900634765625,2260.841796875,3407.94970703125,783.7174682617188,273.2808837890625,341.9364318847656,2550.5,542.802978515625,145.77162170410156,1590.760986328125,2569.697509765625,1772.8260498046875,902.24951171875,453.93475341796875,1163.8741455078125,492.6788024902344,2224.27734375,196.55567932128906,1632.08837890625,416.4800109863281,230.50852966308594,1458.150390625,706.2870483398438,246.87110900878906,1531.654296875,1532.8570556640625,1342.3929443359375,587.8538818359375,5807.82373046875,104.42387390136719,10852.2890625,112.38919830322266,82.0815200805664,1245.896728515625,759.8829956054688,356.3974914550781,409.46246337890625,1923.5775146484375,248.88671875,167.37832641601562,41.671173095703125,569.7657470703125,1090.6094970703125,624.8759155273438,4525.3740234375,254.80282592773438
2019-07-18,132.6104736328125,399.37127685546875,1368.768798828125,1344.077392578125,738.5211181640625,2205.429443359375,3412.22998046875,783.029052734375,270.5310974121094,338.2331237792969,2571.512451171875,532.5320434570312,139.6238555908203,1581.0833740234375,2559.3369140625,1770.162109375,883.7507934570312,444.251953125,1170.8890380859375,499.02117919921875,2185.9267578125,193.75393676757812,1612.1126708984375,410.5470886230469,230.59298706054688,1429.205810546875,704.9974975585938,241.6050567626953,1535.2974853515625,1492.7503662109375,1323.7161865234375,576.2310180664062,5622.99853515625,102.76573181152344,10760.7490234375,107.5157470703125,81.03575897216797,1226.45751953125,735.654052734375,348.02349853515625,405.79681396484375,1876.970458984375,247.04672241210938,160.25054931640625,40.87401580810547,566.7965087890625,1061.2291259765625,620.1402587890625,4518.30419921875,264.12725830078125
2019-07-19,129.84365844726562,392.6893005371094,1354.3714599609375,1328.695068359375,727.3993530273438,2144.60986328125,3269.990234375,754.9612426757812,271.8865966796875,335.7149353027344,2506.150146484375,522.5045166015625,140.63790893554688,1564.2313232421875,2518.472900390625,1698.8017578125,856.73291015625,442.96527099609375,1153.291015625,483.21466064453125,2104.77392578125,189.35813903808594,1594.732177734375,402.3586730957031,226.62306213378906,1381.3214111328125,698.5050659179688,235.2039794921875,1496.0228271484375,1435.6920166015625,1301.9033203125,551.0557861328125,5514.7421875,105.0709457397461,10714.6337890625,107.89061737060547,81.17388916015625,1213.968017578125,739.6259765625,340.7022399902344,401.1789245605469,1886.96435546875,240.99404907226562,154.36888122558594,40.125038146972656,556.775390625,1072.087158203125,609.4375610351562,4440.93359375,259.8085632324219
2019-07-22,130.09068298339844,394.3355712890625,1345.693603515625,1362.7591552734375,725.6039428710938,2148.508056640625,3194.713134765625,714.66064453125,273.8231201171875,338.28253173828125,2492.794677734375,516.9065551757812,140.32102966308594,1565.1463623046875,2537.121826171875,1641.8670654296875,868.6111450195312,444.4264221191406,1115.2308349609375,486.23724365234375,2119.14404296875,195.54124450683594,1557.9322509765625,404.5213928222656,223.328857421875,1377.678955078125,697.61572265625,240.06149291992188,1451.5084228515625,1400.367919921875,1294.6629638671875,544.882568359375,5651.8193359375,105.83940124511719,10489.7529296875,109.95247650146484,80.5425033569336,1244.58447265625,756.8047485351562,335.7735290527344,409.65283203125,1916.900390625,243.6572265625,156.26296997070312,40.782039642333984,554.2184448242188,1066.6827392578125,605.0806884765625,4500.97412109375,259.90667724609375
2019-07-23,132.46226501464844,387.1209411621094,1347.02490234375,1387.1671142578125,726.1525268554688,2115.772216796875,3224.528564453125,715.4488525390625,278.1222229003906,339.3194274902344,2488.875244140625,514.9107666015625,138.1978302001953,1559.1278076171875,2505.173095703125,1644.410888671875,860.1892700195312,440.9371337890625,1098.846435546875,503.97625732421875,2176.978515625,196.217529296875,1569.657958984375,404.9637756347656,228.60804748535156,1376.076416015625,702.640625,239.06277465820312,1491.13232421875,1393.0283203125,1300.012451171875,539.2881469726562,5614.77783203125,107.61886596679688,10643.8310546875,108.41546630859375,83.0483627319336,1237.8294677734375,770.5079956054688,327.4952087402344,409.65283203125,1919.217041015625,242.49508666992188,155.7146759033203,40.282718658447266,553.599853515625,1080.04638671875,611.0477294921875,4457.1337890625,259.61224365234375
2019-07-24,128.26258850097656,368.76959228515625,1316.8992919921875,1439.6219482421875,710.4923706054688,2114.724365234375,3122.830322265625,704.9671630859375,270.4148864746094,334.677978515625,2407.9697265625,505.02923583984375,137.43731689453125,1544.6834716796875,2504.884033203125,1587.0184326171875,855.2725830078125,445.4513854980469,1107.2933349609375,495.05718994140625,2118.87939453125,190.56576538085938,1602.3795166015625,401.572265625,228.77696228027344,1322.898193359375,699.3054809570312,231.7537841796875,1494.3260498046875,1455.7689208984375,1296.1351318359375,530.5105590820312,5513.68994140625,106.64823913574219,10652.3232421875,107.66570281982422,82.79183959960938,1223.7847900390625,767.0820922851562,325.0069580078125,405.1778564453125,1904.998779296875,242.01087951660156,150.78005981445312,39.0694580078125,544.7333984375,1068.50048828125,584.4330444335938,4362.28564453125,259.3177795410156
2019-07-25,127.86732482910156,368.3338928222656,1324.9359130859375,1451.7044677734375,721.3148803710938,2135.178955078125,2997.81103515625,676.729736328125,263.5982971191406,334.7767028808594,2435.409423828125,522.455810546875,132.49374389648438,1580.938720703125,2557.939208984375,1592.4246826171875,845.7311401367188,441.0897216796875,1109.7935791015625,496.6923522949219,2103.98046875,190.08270263671875,1609.7952880859375,402.0638122558594,226.24298095703125,1351.697021484375,706.5982666015625,225.76133728027344,1482.1995849609375,1446.061767578125,1282.168212890625,528.1473388671875,5502.9365234375,104.94963073730469,10666.3359375,107.85315704345703,84.11383819580078,1196.958984375,791.8075561523438,326.6338806152344,416.2225646972656,1933.25341796875,243.6572265625,143.85165405273438,38.574520111083984,549.83154296875,1071.4974365234375,572.404296875,4379.22314453125,257.4038391113281
2019-07-26,130.28831481933594,369.7872009277344,1344.115966796875,1481.4014892578125,727.997802734375,2195.243896484375,3212.425048828125,721.699951171875,266.3094177246094,330.7278137207031,2432.5830078125,518.026123046875,133.5078125,1604.9647216796875,2606.947265625,1665.056396484375,851.8648681640625,436.7935791015625,1105.545654296875,494.6112365722656,2175.215087890625,191.29034423828125,1604.2335205078125,408.6993103027344,228.39683532714844,1374.8623046875,699.9281005859375,226.7146759033203,1508.9481201171875,1418.1719970703125,1300.61962890625,544.4485473632812,5549.6806640625,104.18122100830078,10785.3388671875,106.39109802246094,83.48242950439453,1179.7554931640625,789.5235595703125,327.8780517578125,418.8885498046875,1916.1280517578125,250.19415283203125,146.6927947998047,39.02566146850586,542.24755859375,1087.17041015625,569.7523193359375,4418.93896484375,258.7289123535156
2019-07-29,128.3059844970703,362.22967529296875,1346.8770751953125,1468.591064453125,718.4221801757812,2085.425048828125,3200.666015625,710.5098876953125,265.070068359375,330.3821716308594,2436.0927734375,508.4366760253906,130.18038940429688,1592.0128173828125,2557.794677734375,1587.7015380859375,774.6572265625,442.89984130859375,1089.5255126953125,480.9848937988281,2119.893310546875,186.70130920410156,1588.1510009765625,422.06866455078125,226.15850830078125,1391.1800537109375,703.8857421875,219.17869567871094,1499.6160888671875,1443.8365478515625,1281.327392578125,533.5489501953125,5316.0556640625,102.96792602539062,10782.5556640625,105.22897338867188,82.04206848144531,1176.985107421875,791.7578125,329.0264587402344,410.4145812988281,1935.161376953125,247.91830444335938,137.1226348876953,37.97008514404297,544.6069946289062,1064.9610595703125,553.6509399414062,4289.7255859375,257.5510559082031
2019-07-30,124.24222564697266,361.84210205078125,1315.074951171875,1464.2237548828125,705.8043212890625,2065.473388671875,3198.009521484375,706.2393188476562,259.8802185058594,341.4426574707031,2385.7265625,506.2462158203125,126.47273254394531,1597.020263671875,2467.248779296875,1565.94677734375,742.4304809570312,446.4545593261719,1093.384765625,478.7551574707031,1991.397705078125,183.65805053710938,1594.2686767578125,418.1365051269531,227.12985229492188,1298.9073486328125,704.9974975585938,209.05508422851562,1495.8231201171875,1431.098876953125,1285.8585205078125,529.3048706054688,5264.34130859375,102.88703918457031,10704.8896484375,104.02937316894531,82.18017578125,1147.7781982421875,791.8075561523438,313.4747314453125,390.7055358886719,1979.8154296875,241.8171844482422,133.03536987304688,36.358253479003906,539.5089721679688,1065.2572021484375,543.37451171875,4239.25732421875,257.452880859375
2019-07-31,127.6617431640625,365.81463623046875,1332.824951171875,1476.2093505859375,672.3892822265625,2109.610595703125,3200.075927734375,708.2149047851562,267.6262512207031,333.3941650390625,2374.741455078125,510.2608947753906,129.57830810546875,1573.2352294921875,2481.31982421875,1583.821533203125,767.5497436523438,451.23046875,1093.093505859375,489.0616149902344,2077.17919921875,184.09280395507812,1600.525634765625,417.3992004394531,228.22793579101562,1372.288330078125,705.8424072265625,215.59230041503906,1516.63330078125,1433.4190673828125,1296.0887451171875,530.5105590820312,5228.54248046875,102.36128997802734,10834.193359375,104.10433959960938,83.18646240234375,1133.5389404296875,791.9564208984375,317.9249572753906,406.3204345703125,2003.9368896484375,243.6572265625,135.17869567871094,37.84744644165039,536.13818359375,1042.7022705078125,563.7853393554688,4268.0751953125,260.3974304199219
2019-08-01,124.34133911132812,359.5651550292969,1346.5811767578125,1460.29345703125,667.6015014648438,2127.340576171875,3170.604736328125,706.6334228515625,266.1932373046875,319.8648681640625,2384.73583984375,501.79083251953125,128.31072998046875,1555.5166015625,2441.94970703125,1604.626708984375,754.1138305664062,445.5604553222656,1081.0029296875,483.5615234375,2088.155517578125,176.55714416503906,1604.8363037109375,409.97723388671875,225.98956298828125,1358.49609375,683.7861328125,204.51535034179688,1492.928955078125,1427.3106689453125,1268.7615966796875,529.1119384765625,5326.90576171875,102.60393524169922,10714.5859375,102.64229583740234,84.44925689697266,1147.146240234375,771.550537109375,303.52166748046875,404.74945068359375,1980.63330078125,250.58148193359375,129.14749145507812,36.7918701171875,527.2061767578125,1043.64013671875,546.3106079101562,4154.96533203125,265.4032287597656
2019-08-02,126.96793365478516,363.7799377441406,1292.0001220703125,1499.59814453125,672.139892578125,2180.07080078125,3186.151611328125,704.8075561523438,265.2637023925781,339.27008056640625,2378.775634765625,505.3648681640625,124.98333740234375,1539.5797119140625,2437.564453125,1637.7794189453125,757.4728393554688,440.7408447265625,1077.378173828125,489.90399169921875,2117.6015625,174.2867431640625,1610.5367431640625,403.6366882324219,223.41334533691406,1343.1982421875,689.7892456054688,204.42453002929688,1504.7061767578125,1434.6973876953125,1280.15966796875,536.73193359375,5438.5078125,99.57070922851562,10588.853515625,100.73041534423828,83.08781433105469,1157.5059814453125,786.0978393554688,295.1955261230469,400.512451171875,2003.5733642578125,257.2152404785156,130.29391479492188,35.837032318115234,536.0540771484375,1050.944580078125,543.18505859375,4221.0927734375,258.7779541015625
2019-08-05,123.59796905517578,356.4161682128906,1283.56884765625,1480.382568359375,660.7689208984375,2196.166259765625,3109.546142578125,697.1494750976562,262.5913391113281,353.2438049316406,2364.059814453125,508.106689453125,127.1382064819336,1519.116943359375,2423.58984375,1598.93017578125,729.6761474609375,441.0025329589844,1060.300537109375,482.7686767578125,2115.220947265625,169.7943572998047,1614.012939453125,395.8214416503906,219.44342041015625,1348.345947265625,690.7676391601562,197.66033935546875,1457.29736328125,1457.9945068359375,1257.317138671875,526.121826171875,5420.34521484375,97.87211608886719,10868.435546875,98.44364929199219,79.37836456298828,1117.4354248046875,784.8565673828125,287.3478698730469,397.1799621582031,2042.9129638671875,252.66360473632812,123.36550903320312,34.97417449951172,546.08154296875,1023.4048461914062,512.3556518554688,4169.20166015625,257.158447265625
2019-08-06,127.06703186035156,365.2333068847656,1321.6328125,1519.638671875,677.27685546875,2187.8251953125,3219.952880859375,708.0653686523438,267.4713439941406,363.85986328125,2338.570556640625,489.7466735839844,129.99026489257812,1556.1427001953125,2463.586181640625,1648.024658203125,741.408203125,446.7162780761719,1065.093017578125,507.4942932128906,2176.31689453125,174.57659912109375,1616.7010498046875,403.2925720214844,218.6832275390625,1376.416259765625,688.7665405273438,197.52413940429688,1482.4488525390625,1495.544189453125,1286.932861328125,529.9801025390625,5576.11083984375,99.77291870117188,10984.19140625,98.55610656738281,78.17475128173828,1102.726318359375,781.6790161132812,288.4484558105469,398.1797790527344,2012.295166015625,262.00897216796875,122.11939239501953,35.18003845214844,565.08349609375,1033.177001953125,520.3115844726562,4277.9921875,254.11573791503906
2019-08-07,124.4900131225586,360.6794128417969,1296.38818359375,1513.1849365234375,658.2752075195312,2183.88525390625,3213.60595703125,713.6627807617188,256.4719543457031,361.5391540527344,2329.4013671875,507.5191650390625,130.62403869628906,1573.379638671875,2464.16455078125,1594.3427734375,718.4795532226562,446.04022216796875,1062.611572265625,513.4403076171875,2208.6728515625,170.4223175048828,1647.4295654296875,401.47393798828125,214.24876403808594,1385.4007568359375,690.2340087890625,192.71202087402344,1473.46630859375,1515.57373046875,1270.6302490234375,499.933837890625,5520.38134765625,99.5302734375,10928.423828125,97.84384155273438,78.47071838378906,1084.2548828125,781.0335693359375,277.442626953125,400.8932800292969,2010.9775390625,260.8952331542969,117.03524017333984,33.45431900024414,568.3276977539062,1015.162841796875,504.6364440917969,4262.92041015625,257.6982727050781
2019-08-08,129.7431640625,362.3265686035156,1315.864013671875,1519.687255859375,658.4248046875,2266.584228515625,3281.40478515625,727.4323120117188,266.0769958496094,367.5137634277344,2363.37255859375,492.5863037109375,134.26837158203125,1589.84619140625,2478.765625,1628.7357177734375,724.86865234375,474.6523742675781,1086.5250244140625,518.1972045898438,2281.5380859375,174.9147186279297,1671.391357421875,407.3721923828125,217.71189880371094,1380.7139892578125,701.4844360351562,201.29212951660156,1499.865478515625,1537.3079833984375,1271.1907958984375,520.4308471679688,5642.02099609375,100.8244400024414,10986.6962890625,98.10624694824219,79.99002838134766,1126.2313232421875,807.1987915039062,281.7013854980469,406.03472900390625,2051.544189453125,262.3479309082031,123.66458129882812,32.18412780761719,573.1730346679688,1027.6494140625,504.6837463378906,4156.3876953125,260.83917236328125
2019-08-09,131.22991943359375,364.8941955566406,1339.9248046875,1529.00390625,659.123046875,2269.811767578125,3365.04638671875,748.7401123046875,268.3621520996094,366.5262451171875,2373.045166015625,474.4222106933594,131.57473754882812,1603.279541015625,2480.21142578125,1703.8768310546875,733.7642211914062,473.80181884765625,1110.2928466796875,522.0125732421875,2311.82177734375,170.22906494140625,1706.84716796875,413.0246887207031,214.71331787109375,1380.079345703125,702.4627075195312,200.2933807373047,1529.1590576171875,1548.9088134765625,1274.8809814453125,526.21826171875,5830.95654296875,100.21780395507812,11300.5068359375,98.18121337890625,79.71378326416016,1135.7603759765625,796.0773315429688,278.830322265625,401.7978515625,2040.7772216796875,257.118408203125,121.67079162597656,31.74174690246582,558.9742431640625,1053.21484375,505.25213623046875,4203.7138671875,258.6307373046875
